"No.","Time","Source","Destination","Protocol","Length","Info"
"388","57.158923","131.243.29.227","128.3.161.32","TCP","81","nsstp > ncp [PSH, ACK] Seq=1131 Ack=1599 Win=64781 Len=27"
"389","57.159548","128.3.161.32","131.243.29.227","TCP","60","ncp > nsstp [ACK] Seq=1599 Ack=1158 Win=4987 Len=0"
"390","57.159553","128.3.161.32","131.243.29.227","TCP","76","ncp > nsstp [PSH, ACK] Seq=1599 Ack=1158 Win=4987 Len=22"
"391","57.208393","131.243.29.227","128.3.161.32","TCP","84","nsstp > ncp [PSH, ACK] Seq=1158 Ack=1621 Win=64759 Len=30"
"392","57.208893","128.3.161.32","131.243.29.227","TCP","60","ncp > nsstp [ACK] Seq=1621 Ack=1188 Win=4957 Len=0"
"393","57.209143","128.3.161.32","131.243.29.227","TCP","209","ncp > nsstp [PSH, ACK] Seq=1621 Ack=1188 Win=4957 Len=155"
"394","57.274728","131.243.29.227","128.3.161.32","TCP","85","nsstp > ncp [PSH, ACK] Seq=1188 Ack=1776 Win=64604 Len=31"
"395","57.275477","128.3.161.32","131.243.29.227","TCP","60","ncp > nsstp [ACK] Seq=1776 Ack=1219 Win=4926 Len=0"
"396","57.275482","128.3.161.32","131.243.29.227","TCP","78","ncp > nsstp [PSH, ACK] Seq=1776 Ack=1219 Win=4926 Len=24"
"397","57.328694","131.243.29.227","128.3.161.32","TCP","116","nsstp > ncp [PSH, ACK] Seq=1219 Ack=1800 Win=64580 Len=62"
"398","57.329694","128.3.161.32","131.243.29.227","TCP","60","ncp > nsstp [ACK] Seq=1800 Ack=1281 Win=4864 Len=0"
"399","57.329819","128.3.161.32","131.243.29.227","TCP","146","ncp > nsstp [PSH, ACK] Seq=1800 Ack=1281 Win=4864 Len=92"
"400","57.391905","131.243.29.227","128.3.161.32","TCP","116","nsstp > ncp [PSH, ACK] Seq=1281 Ack=1892 Win=64488 Len=62"
"401","57.392780","128.3.161.32","131.243.29.227","TCP","60","ncp > nsstp [ACK] Seq=1892 Ack=1343 Win=4802 Len=0"
"402","57.392785","128.3.161.32","131.243.29.227","TCP","146","ncp > nsstp [PSH, ACK] Seq=1892 Ack=1343 Win=4802 Len=92"
"403","57.476230","131.243.29.227","128.3.161.32","TCP","111","nsstp > ncp [PSH, ACK] Seq=1343 Ack=1984 Win=64396 Len=57"
"404","57.477104","128.3.161.32","131.243.29.227","TCP","60","ncp > nsstp [ACK] Seq=1984 Ack=1400 Win=4745 Len=0"
"405","57.477109","128.3.161.32","131.243.29.227","TCP","155","ncp > nsstp [PSH, ACK] Seq=1984 Ack=1400 Win=4745 Len=101"
"406","57.538816","131.243.29.227","128.3.161.32","TCP","108","nsstp > ncp [PSH, ACK] Seq=1400 Ack=2085 Win=64295 Len=54"
"407","57.540065","128.3.161.32","131.243.29.227","TCP","60","ncp > nsstp [ACK] Seq=2085 Ack=1454 Win=4691 Len=0"
"408","57.540070","128.3.161.32","131.243.29.227","TCP","130","ncp > nsstp [PSH, ACK] Seq=2085 Ack=1454 Win=4691 Len=76"
"409","57.598029","131.243.29.227","128.3.161.32","TCP","104","nsstp > ncp [PSH, ACK] Seq=1454 Ack=2161 Win=64219 Len=50"
"410","57.598779","128.3.161.32","131.243.29.227","TCP","60","ncp > nsstp [ACK] Seq=2161 Ack=1504 Win=4641 Len=0"
"411","57.598903","128.3.161.32","131.243.29.227","TCP","126","ncp > nsstp [PSH, ACK] Seq=2161 Ack=1504 Win=4641 Len=72"
"412","57.657619","131.243.29.227","128.3.161.32","TCP","114","nsstp > ncp [PSH, ACK] Seq=1504 Ack=2233 Win=64147 Len=60"
"413","57.658743","128.3.161.32","131.243.29.227","TCP","60","ncp > nsstp [ACK] Seq=2233 Ack=1564 Win=4581 Len=0"
"414","57.658868","128.3.161.32","131.243.29.227","TCP","136","ncp > nsstp [PSH, ACK] Seq=2233 Ack=1564 Win=4581 Len=82"
"415","57.718331","131.243.29.227","128.3.161.32","TCP","111","nsstp > ncp [PSH, ACK] Seq=1564 Ack=2315 Win=64065 Len=57"
"416","57.719081","128.3.161.32","131.243.29.227","TCP","60","ncp > nsstp [ACK] Seq=2315 Ack=1621 Win=4524 Len=0"
"417","57.719330","128.3.161.32","131.243.29.227","TCP","146","ncp > nsstp [PSH, ACK] Seq=2315 Ack=1621 Win=4524 Len=92"
"418","57.788913","131.243.29.227","128.3.161.32","TCP","94","nsstp > ncp [PSH, ACK] Seq=1621 Ack=2407 Win=63973 Len=40"
"419","57.789913","128.3.161.32","131.243.29.227","TCP","60","ncp > nsstp [ACK] Seq=2407 Ack=1661 Win=4484 Len=0"
"420","57.789918","128.3.161.32","131.243.29.227","TCP","151","ncp > nsstp [PSH, ACK] Seq=2407 Ack=1661 Win=4484 Len=97"
"427","58.032014","131.243.29.227","128.3.161.32","TCP","60","nsstp > ncp [ACK] Seq=1661 Ack=2504 Win=63876 Len=0"
"432","58.234016","131.243.29.227","128.3.161.193","TCP","104","1032 > ncp [PSH, ACK] Seq=1557 Ack=2983 Win=64776 Len=50"
"433","58.234890","128.3.161.193","131.243.29.227","TCP","60","ncp > 1032 [ACK] Seq=2983 Ack=1607 Win=9802 Len=0"
"434","58.235015","128.3.161.193","131.243.29.227","TCP","146","ncp > 1032 [PSH, ACK] Seq=2983 Ack=1607 Win=9802 Len=92"
"435","58.295104","131.243.29.227","128.3.161.193","TCP","104","1032 > ncp [PSH, ACK] Seq=1607 Ack=3075 Win=64684 Len=50"
"436","58.296104","128.3.161.193","131.243.29.227","TCP","60","ncp > 1032 [ACK] Seq=3075 Ack=1657 Win=9752 Len=0"
"437","58.296353","128.3.161.193","131.243.29.227","TCP","146","ncp > 1032 [PSH, ACK] Seq=3075 Ack=1657 Win=9752 Len=92"
"438","58.527212","131.243.29.227","128.3.161.193","TCP","60","1032 > ncp [ACK] Seq=1657 Ack=3167 Win=64592 Len=0"
"449","62.809220","131.243.29.227","128.3.161.193","TCP","100","1032 > ncp [PSH, ACK] Seq=1657 Ack=3167 Win=64592 Len=46"
"450","62.810219","128.3.161.193","131.243.29.227","TCP","60","ncp > 1032 [ACK] Seq=3167 Ack=1703 Win=9706 Len=0"
"451","62.810344","128.3.161.193","131.243.29.227","TCP","153","ncp > 1032 [PSH, ACK] Seq=3167 Ack=1703 Win=9706 Len=99"
"454","62.871305","131.243.29.227","128.3.161.193","TCP","100","1032 > ncp [PSH, ACK] Seq=1703 Ack=3266 Win=64493 Len=46"
"455","62.872055","128.3.161.193","131.243.29.227","TCP","60","ncp > 1032 [ACK] Seq=3266 Ack=1749 Win=9660 Len=0"
"456","62.872180","128.3.161.193","131.243.29.227","TCP","146","ncp > 1032 [PSH, ACK] Seq=3266 Ack=1749 Win=9660 Len=92"
"457","62.938639","131.243.29.227","128.3.161.193","TCP","112","1032 > ncp [PSH, ACK] Seq=1749 Ack=3358 Win=64401 Len=58"
"458","62.939389","128.3.161.193","131.243.29.227","TCP","60","ncp > 1032 [ACK] Seq=3358 Ack=1807 Win=9602 Len=0"
"459","62.939393","128.3.161.193","131.243.29.227","TCP","158","ncp > 1032 [PSH, ACK] Seq=3358 Ack=1807 Win=9602 Len=104"
"460","63.002475","131.243.29.227","128.3.161.193","TCP","112","1032 > ncp [PSH, ACK] Seq=1807 Ack=3462 Win=64297 Len=58"
"461","63.003475","128.3.161.193","131.243.29.227","TCP","60","ncp > 1032 [ACK] Seq=3462 Ack=1865 Win=9544 Len=0"
"462","63.003479","128.3.161.193","131.243.29.227","TCP","146","ncp > 1032 [PSH, ACK] Seq=3462 Ack=1865 Win=9544 Len=92"
"463","63.064937","131.243.29.227","128.3.161.193","TCP","112","1032 > ncp [PSH, ACK] Seq=1865 Ack=3554 Win=64205 Len=58"
"464","63.065687","128.3.161.193","131.243.29.227","TCP","60","ncp > 1032 [ACK] Seq=3554 Ack=1923 Win=9486 Len=0"
"465","63.065936","128.3.161.193","131.243.29.227","TCP","158","ncp > 1032 [PSH, ACK] Seq=3554 Ack=1923 Win=9486 Len=104"
"466","63.128648","131.243.29.227","128.3.161.193","TCP","112","1032 > ncp [PSH, ACK] Seq=1923 Ack=3658 Win=64101 Len=58"
"467","63.129398","128.3.161.193","131.243.29.227","TCP","60","ncp > 1032 [ACK] Seq=3658 Ack=1981 Win=9428 Len=0"
"468","63.129522","128.3.161.193","131.243.29.227","TCP","158","ncp > 1032 [PSH, ACK] Seq=3658 Ack=1981 Win=9428 Len=104"
"469","63.191985","131.243.29.227","128.3.161.193","TCP","112","1032 > ncp [PSH, ACK] Seq=1981 Ack=3762 Win=63997 Len=58"
"470","63.193234","128.3.161.193","131.243.29.227","TCP","60","ncp > 1032 [ACK] Seq=3762 Ack=2039 Win=9370 Len=0"
"471","63.193239","128.3.161.193","131.243.29.227","TCP","146","ncp > 1032 [PSH, ACK] Seq=3762 Ack=2039 Win=9370 Len=92"
"472","63.254570","131.243.29.227","128.3.161.193","TCP","112","1032 > ncp [PSH, ACK] Seq=2039 Ack=3854 Win=63905 Len=58"
"473","63.255445","128.3.161.193","131.243.29.227","TCP","60","ncp > 1032 [ACK] Seq=3854 Ack=2097 Win=9312 Len=0"
"474","63.255570","128.3.161.193","131.243.29.227","TCP","158","ncp > 1032 [PSH, ACK] Seq=3854 Ack=2097 Win=9312 Len=104"
"475","63.318657","131.243.29.227","128.3.161.193","TCP","112","1032 > ncp [PSH, ACK] Seq=2097 Ack=3958 Win=63801 Len=58"
"476","63.319531","128.3.161.193","131.243.29.227","TCP","60","ncp > 1032 [ACK] Seq=3958 Ack=2155 Win=9254 Len=0"
"477","63.319656","128.3.161.193","131.243.29.227","TCP","158","ncp > 1032 [PSH, ACK] Seq=3958 Ack=2155 Win=9254 Len=104"
"478","63.383367","131.243.29.227","128.3.161.193","TCP","118","1032 > ncp [PSH, ACK] Seq=2155 Ack=4062 Win=63697 Len=64"
"479","63.384241","128.3.161.193","131.243.29.227","TCP","60","ncp > 1032 [ACK] Seq=4062 Ack=2219 Win=9190 Len=0"
"480","63.384366","128.3.161.193","131.243.29.227","TCP","130","ncp > 1032 [PSH, ACK] Seq=4062 Ack=2219 Win=9190 Len=76"
"481","63.440333","131.243.29.227","128.3.161.193","TCP","84","1032 > ncp [PSH, ACK] Seq=2219 Ack=4138 Win=63621 Len=30"
"482","63.440957","128.3.161.193","131.243.29.227","TCP","60","ncp > 1032 [ACK] Seq=4138 Ack=2249 Win=9160 Len=0"
"483","63.441082","128.3.161.193","131.243.29.227","TCP","74","ncp > 1032 [PSH, ACK] Seq=4138 Ack=2249 Win=9160 Len=20"
"484","63.490301","131.243.29.227","128.3.161.193","TCP","90","1032 > ncp [PSH, ACK] Seq=2249 Ack=4158 Win=63601 Len=36"
"485","63.491051","128.3.161.193","131.243.29.227","TCP","60","ncp > 1032 [ACK] Seq=4158 Ack=2285 Win=9124 Len=0"
"486","63.491925","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=4158 Ack=2285 Win=9124 Len=1380"
"487","63.492175","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=5538 Ack=2285 Win=9124 Len=1380"
"488","63.492300","128.3.161.193","131.243.29.227","TCP","1408","ncp > 1032 [PSH, ACK] Seq=6918 Ack=2285 Win=9124 Len=1354"
"491","63.812981","128.3.161.193","131.243.29.227","TCP","1434","[TCP Retransmission] ncp > 1032 [ACK] Seq=4158 Ack=2285 Win=9124 Len=1380"
"492","63.835590","131.243.29.227","128.3.161.193","TCP","60","1032 > ncp [ACK] Seq=2285 Ack=5538 Win=64860 Len=0"
"493","63.837216","128.3.161.193","131.243.29.227","TCP","1434","[TCP Retransmission] ncp > 1032 [ACK] Seq=5538 Ack=2285 Win=9124 Len=1380"
"494","63.837340","128.3.161.193","131.243.29.227","TCP","1408","[TCP Retransmission] ncp > 1032 [PSH, ACK] Seq=6918 Ack=2285 Win=9124 Len=1354"
"496","64.035593","131.243.29.227","128.3.161.193","TCP","60","1032 > ncp [ACK] Seq=2285 Ack=6918 Win=64860 Len=0"
"497","64.070947","131.243.29.227","128.3.161.193","TCP","84","1032 > ncp [PSH, ACK] Seq=2285 Ack=8272 Win=63506 Len=30"
"498","64.072071","128.3.161.193","131.243.29.227","TCP","60","ncp > 1032 [ACK] Seq=8272 Ack=2315 Win=9094 Len=0"
"499","64.072076","128.3.161.193","131.243.29.227","TCP","74","ncp > 1032 [PSH, ACK] Seq=8272 Ack=2315 Win=9094 Len=20"
"501","64.248963","131.243.29.227","128.3.161.193","TCP","60","[TCP Dup ACK 497#1] 1032 > ncp [ACK] Seq=2315 Ack=8272 Win=63506 Len=0"
"502","64.429853","131.243.29.227","128.3.161.193","TCP","60","[TCP Dup ACK 497#2] 1032 > ncp [ACK] Seq=2315 Ack=8272 Win=63506 Len=0"
"503","64.442219","131.243.29.227","128.3.161.193","TCP","84","[TCP Retransmission] 1032 > ncp [PSH, ACK] Seq=2285 Ack=8272 Win=63506 Len=30"
"504","64.442970","128.3.161.193","131.243.29.227","TCP","60","[TCP Dup ACK 499#1] ncp > 1032 [ACK] Seq=8292 Ack=2315 Win=9094 Len=0"
"505","64.607868","131.243.29.227","128.3.161.193","TCP","60","[TCP Dup ACK 503#1] 1032 > ncp [ACK] Seq=2315 Ack=8272 Win=63506 Len=0"
"506","64.608743","128.3.161.193","131.243.29.227","TCP","74","[TCP Retransmission] ncp > 1032 [PSH, ACK] Seq=8272 Ack=2315 Win=9094 Len=20"
"507","64.637601","131.243.29.227","128.3.161.193","TCP","130","1032 > ncp [PSH, ACK] Seq=2315 Ack=8292 Win=63486 Len=76"
"508","64.638350","128.3.161.193","131.243.29.227","TCP","60","ncp > 1032 [ACK] Seq=8292 Ack=2391 Win=9018 Len=0"
"509","64.638475","128.3.161.193","131.243.29.227","TCP","70","ncp > 1032 [PSH, ACK] Seq=8292 Ack=2391 Win=9018 Len=16"
"510","64.647594","131.243.29.227","128.3.161.193","TCP","60","[TCP Dup ACK 507#1] 1032 > ncp [ACK] Seq=2391 Ack=8292 Win=63486 Len=0"
"511","64.692192","131.243.29.227","128.3.161.193","TCP","130","1032 > ncp [PSH, ACK] Seq=2391 Ack=8308 Win=64860 Len=76"
"512","64.693192","128.3.161.193","131.243.29.227","TCP","60","ncp > 1032 [ACK] Seq=8308 Ack=2467 Win=13044 Len=0"
"513","64.693317","128.3.161.193","131.243.29.227","TCP","70","ncp > 1032 [PSH, ACK] Seq=8308 Ack=2467 Win=13044 Len=16"
"514","64.747284","131.243.29.227","128.3.161.193","TCP","121","1032 > ncp [PSH, ACK] Seq=2467 Ack=8324 Win=64844 Len=67"
"515","64.748158","128.3.161.193","131.243.29.227","TCP","60","ncp > 1032 [ACK] Seq=8324 Ack=2534 Win=12977 Len=0"
"516","64.748163","128.3.161.193","131.243.29.227","TCP","70","ncp > 1032 [PSH, ACK] Seq=8324 Ack=2534 Win=12977 Len=16"
"517","64.801626","131.243.29.227","128.3.161.193","TCP","127","1032 > ncp [PSH, ACK] Seq=2534 Ack=8340 Win=64828 Len=73"
"518","64.802750","128.3.161.193","131.243.29.227","TCP","60","ncp > 1032 [ACK] Seq=8340 Ack=2607 Win=12904 Len=0"
"519","64.802755","128.3.161.193","131.243.29.227","TCP","70","ncp > 1032 [PSH, ACK] Seq=8340 Ack=2607 Win=12904 Len=16"
"520","64.855467","131.243.29.227","128.3.161.193","TCP","121","1032 > ncp [PSH, ACK] Seq=2607 Ack=8356 Win=64812 Len=67"
"521","64.856341","128.3.161.193","131.243.29.227","TCP","60","ncp > 1032 [ACK] Seq=8356 Ack=2674 Win=12837 Len=0"
"522","64.856347","128.3.161.193","131.243.29.227","TCP","70","ncp > 1032 [PSH, ACK] Seq=8356 Ack=2674 Win=12837 Len=16"
"523","64.905186","131.243.29.227","128.3.161.193","TCP","90","1032 > ncp [PSH, ACK] Seq=2674 Ack=8372 Win=64796 Len=36"
"524","64.905936","128.3.161.193","131.243.29.227","TCP","60","ncp > 1032 [ACK] Seq=8372 Ack=2710 Win=12801 Len=0"
"525","64.906936","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=8372 Ack=2710 Win=12801 Len=1380"
"526","64.907060","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=9752 Ack=2710 Win=12801 Len=1380"
"527","64.907186","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=11132 Ack=2710 Win=12801 Len=1380"
"528","64.907311","128.3.161.193","131.243.29.227","TCP","1204","ncp > 1032 [ACK] Seq=12512 Ack=2710 Win=12801 Len=1150"
"529","65.130924","128.3.161.193","131.243.29.227","TCP","1434","[TCP Retransmission] ncp > 1032 [ACK] Seq=8372 Ack=2710 Win=12801 Len=1380"
"530","65.237235","131.243.29.227","128.3.161.193","TCP","60","1032 > ncp [ACK] Seq=2710 Ack=9752 Win=64860 Len=0"
"531","65.238983","128.3.161.193","131.243.29.227","TCP","1434","[TCP Retransmission] ncp > 1032 [ACK] Seq=9752 Ack=2710 Win=12801 Len=1380"
"532","65.239108","128.3.161.193","131.243.29.227","TCP","1434","[TCP Retransmission] ncp > 1032 [ACK] Seq=11132 Ack=2710 Win=12801 Len=1380"
"533","65.437360","131.243.29.227","128.3.161.193","TCP","60","1032 > ncp [ACK] Seq=2710 Ack=11132 Win=64860 Len=0"
"534","65.439235","128.3.161.193","131.243.29.227","TCP","1434","[TCP Retransmission] ncp > 1032 [ACK] Seq=12512 Ack=2710 Win=12801 Len=1380"
"535","65.439243","128.3.161.193","131.243.29.227","TCP","744","ncp > 1032 [ACK] Seq=13892 Ack=2710 Win=12801 Len=690"
"536","65.637614","131.243.29.227","128.3.161.193","TCP","60","1032 > ncp [ACK] Seq=2710 Ack=12512 Win=64860 Len=0"
"537","65.639488","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=14582 Ack=2710 Win=12801 Len=1380"
"538","65.639495","128.3.161.193","131.243.29.227","TCP","606","ncp > 1032 [ACK] Seq=15962 Ack=2710 Win=12801 Len=552"
"542","65.835868","131.243.29.227","128.3.161.193","TCP","60","1032 > ncp [ACK] Seq=2710 Ack=13662 Win=63710 Len=0"
"543","65.837617","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=16514 Ack=2710 Win=12801 Len=1380"
"544","65.837741","128.3.161.193","131.243.29.227","TCP","299","ncp > 1032 [ACK] Seq=17894 Ack=2710 Win=12801 Len=245"
"545","66.025126","131.243.29.227","128.3.161.193","TCP","60","[TCP Dup ACK 542#1] 1032 > ncp [ACK] Seq=2710 Ack=13662 Win=63710 Len=0"
"546","66.205267","131.243.29.227","128.3.161.193","TCP","60","[TCP Dup ACK 542#2] 1032 > ncp [ACK] Seq=2710 Ack=13662 Win=63710 Len=0"
"547","66.448619","128.3.161.193","131.243.29.227","TCP","1434","[TCP Retransmission] ncp > 1032 [ACK] Seq=13662 Ack=2710 Win=12801 Len=1380"
"548","66.481223","131.243.29.227","128.3.161.193","TCP","60","1032 > ncp [ACK] Seq=2710 Ack=14582 Win=64860 Len=0"
"549","66.482847","128.3.161.193","131.243.29.227","TCP","1434","[TCP Retransmission] ncp > 1032 [ACK] Seq=15042 Ack=2710 Win=12801 Len=1380"
"550","66.482972","128.3.161.193","131.243.29.227","TCP","974","[TCP Retransmission] ncp > 1032 [ACK] Seq=16422 Ack=2710 Win=12801 Len=920"
"551","66.740440","131.243.29.227","128.3.161.193","TCP","60","1032 > ncp [ACK] Seq=2710 Ack=16514 Win=64860 Len=0"
"552","66.742313","128.3.161.193","131.243.29.227","TCP","1434","[TCP Retransmission] ncp > 1032 [ACK] Seq=17342 Ack=2710 Win=12801 Len=1380"
"553","66.742438","128.3.161.193","131.243.29.227","TCP","1296","ncp > 1032 [ACK] Seq=18722 Ack=2710 Win=12801 Len=1242"
"554","67.013898","131.243.29.227","128.3.161.193","TCP","60","1032 > ncp [ACK] Seq=2710 Ack=18139 Win=64860 Len=0"
"555","67.015647","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=19964 Ack=2710 Win=12801 Len=1380"
"556","67.015772","128.3.161.193","131.243.29.227","TCP","851","ncp > 1032 [ACK] Seq=21344 Ack=2710 Win=12801 Len=797"
"557","67.204656","131.243.29.227","128.3.161.193","TCP","60","[TCP Dup ACK 554#1] 1032 > ncp [ACK] Seq=2710 Ack=18139 Win=64860 Len=0"
"558","67.377050","131.243.29.227","128.3.161.193","TCP","60","[TCP Dup ACK 554#2] 1032 > ncp [ACK] Seq=2710 Ack=18139 Win=64860 Len=0"
"559","67.500600","131.243.29.227","128.3.161.193","TCP","60","[TCP Dup ACK 554#3] 1032 > ncp [ACK] Seq=2710 Ack=18139 Win=64860 Len=0"
"560","67.502349","128.3.161.193","131.243.29.227","TCP","1434","[TCP Fast Retransmission] ncp > 1032 [ACK] Seq=18139 Ack=2710 Win=12801 Len=1380"
"561","67.502473","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=22141 Ack=2710 Win=12801 Len=1380"
"562","67.502598","128.3.161.193","131.243.29.227","TCP","1307","ncp > 1032 [PSH, ACK] Seq=23521 Ack=2710 Win=12801 Len=1253"
"563","67.841020","131.243.29.227","128.3.161.193","TCP","60","1032 > ncp [ACK] Seq=2710 Ack=18722 Win=64277 Len=0"
"564","68.029276","131.243.29.227","128.3.161.193","TCP","60","1032 > ncp [ACK] Seq=2710 Ack=21344 Win=64860 Len=0"
"565","68.241647","131.243.29.227","128.3.161.193","TCP","60","1032 > ncp [ACK] Seq=2710 Ack=22141 Win=64063 Len=0"
"566","68.319474","131.243.29.227","128.3.161.193","TCP","60","[TCP Dup ACK 565#1] 1032 > ncp [ACK] Seq=2710 Ack=22141 Win=64063 Len=0"
"567","68.641901","131.243.29.227","128.3.161.193","TCP","60","1032 > ncp [ACK] Seq=2710 Ack=23521 Win=64860 Len=0"
"570","68.710734","131.243.29.227","128.3.161.193","TCP","62","ams > microsoft-ds [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"571","68.711484","128.3.161.193","131.243.29.227","TCP","60","microsoft-ds > ams [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"572","68.720354","131.243.29.227","128.3.161.193","TCP","62","mtqp > netbios-ssn [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"573","68.720978","128.3.161.193","131.243.29.227","TCP","60","netbios-ssn > mtqp [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"575","68.750835","131.243.29.227","128.3.161.193","TCP","118","1032 > ncp [PSH, ACK] Seq=2710 Ack=24774 Win=63607 Len=64"
"576","68.751585","128.3.161.193","131.243.29.227","TCP","60","ncp > 1032 [ACK] Seq=24774 Ack=2774 Win=12737 Len=0"
"577","68.751589","128.3.161.193","131.243.29.227","TCP","70","ncp > 1032 [PSH, ACK] Seq=24774 Ack=2774 Win=12737 Len=16"
"578","68.804177","131.243.29.227","128.3.161.193","TCP","118","1032 > ncp [PSH, ACK] Seq=2774 Ack=24790 Win=63591 Len=64"
"579","68.805176","128.3.161.193","131.243.29.227","TCP","60","ncp > 1032 [ACK] Seq=24790 Ack=2838 Win=12673 Len=0"
"580","68.805181","128.3.161.193","131.243.29.227","TCP","70","ncp > 1032 [PSH, ACK] Seq=24790 Ack=2838 Win=12673 Len=16"
"581","68.855395","131.243.29.227","128.3.161.193","TCP","90","1032 > ncp [PSH, ACK] Seq=2838 Ack=24806 Win=63575 Len=36"
"582","68.856021","128.3.161.193","131.243.29.227","TCP","60","ncp > 1032 [ACK] Seq=24806 Ack=2874 Win=12637 Len=0"
"583","68.857021","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=24806 Ack=2874 Win=12637 Len=1380"
"584","68.857146","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=26186 Ack=2874 Win=12637 Len=1380"
"585","68.857271","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=27566 Ack=2874 Win=12637 Len=1380"
"586","68.857521","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=28946 Ack=2874 Win=12637 Len=1380"
"587","68.857527","128.3.161.193","131.243.29.227","TCP","184","ncp > 1032 [ACK] Seq=30326 Ack=2874 Win=12637 Len=130"
"588","69.244410","131.243.29.227","128.3.161.193","TCP","62","[TCP Retransmission] ams > microsoft-ds [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"589","69.245408","128.3.161.193","131.243.29.227","TCP","60","microsoft-ds > ams [RST, ACK] Seq=349832013 Ack=1 Win=0 Len=0"
"590","69.253278","131.243.29.227","128.3.161.193","TCP","62","[TCP Retransmission] mtqp > netbios-ssn [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"591","69.253903","128.3.161.193","131.243.29.227","TCP","60","netbios-ssn > mtqp [RST, ACK] Seq=1403550067 Ack=1 Win=0 Len=0"
"592","69.262647","131.243.29.227","128.3.161.193","TCP","60","1032 > ncp [ACK] Seq=2874 Ack=26186 Win=64860 Len=0"
"593","69.264397","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=30456 Ack=2874 Win=12637 Len=1380"
"594","69.264522","128.3.161.193","131.243.29.227","TCP","391","ncp > 1032 [ACK] Seq=31836 Ack=2874 Win=12637 Len=337"
"595","69.442663","131.243.29.227","128.3.161.193","TCP","60","1032 > ncp [ACK] Seq=2874 Ack=28946 Win=64860 Len=0"
"596","69.444661","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=32173 Ack=2874 Win=12637 Len=1380"
