Time,Length
336.000634000,60
336.009628000,117
336.048854000,60
336.057357000,60
336.060972000,117
336.101573000,60
336.104695000,60
336.137808000,117
336.193143000,60
336.197018000,60
336.201011000,117
336.240751000,60
336.248482000,60
336.253729000,117
336.293081000,60
336.296953000,60
336.300951000,117
336.337429000,60
336.341176000,60
336.377528000,117
336.417132000,60
336.421508000,60
336.425250000,117
336.465475000,60
336.472971000,60
336.477224000,117
336.523065000,60
336.528937000,60
336.533689000,117
336.576561000,60
336.580905000,60
336.617509000,117
336.656992000,60
336.661357000,60
336.669227000,117
336.713083000,60
336.717082000,60
336.729819000,117
336.773539000,60
336.776661000,60
336.781034000,117
336.816638000,60
336.821270000,60
336.857368000,117
336.897589000,60
336.901086000,60
336.905584000,117
336.945184000,60
336.948933000,60
336.953179000,117
336.989034000,60
336.992904000,60
336.997285000,117
337.045007000,60
337.048871000,60
337.088984000,117
337.136827000,60
337.141439000,60
337.145074000,117
337.185165000,60
337.189535000,60
337.193537000,117
337.257524000,60
337.261116000,60
337.265488000,117
337.301593000,60
337.309213000,60
337.348937000,117
337.389414000,60
337.392911000,60
337.397033000,117
337.436885000,60
337.441131000,60
337.445754000,117
337.485106000,60
337.488978000,60
337.493115000,117
337.549321000,60
337.553313000,60
337.589420000,117
337.628893000,60
337.637137000,60
337.640885000,117
337.680611000,60
337.684864000,60
337.688731000,117
337.733829000,60
337.737326000,60
337.740950000,117
337.780925000,60
337.785172000,60
337.821538000,117
337.861002000,60
337.864624000,60
337.869376000,117
337.905100000,60
337.908987000,60
337.913473000,117
337.953448000,60
337.956827000,60
337.961190000,117
337.996921000,60
338.005171000,60
338.049386000,117
338.093361000,60
338.096859000,60
338.101230000,117
338.140832000,60
338.144827000,60
338.149326000,117
338.189926000,60
338.196922000,60
338.200794000,117
338.240895000,60
338.245272000,60
338.281006000,117
338.324971000,60
338.329097000,60
338.337593000,117
338.377314000,60
338.381060000,60
338.385056000,117
338.421162000,60
338.428905000,60
338.433403000,117
338.473255000,60
338.476877000,60
338.523098000,117
338.564700000,60
338.568321000,60
338.572828000,117
338.613044000,60
338.618041000,60
338.621663000,117
338.660649000,60
338.668762000,60
338.677024000,117
338.716742000,60
338.728973000,60
338.761454000,117
338.801554000,60
338.805553000,60
338.809424000,117
338.865142000,60
338.868887000,60
338.873386000,117
338.917992000,60
338.922605000,60
338.929600000,117
338.969093000,60
338.977572000,60
339.018048000,117
339.052652000,60
339.056781000,60
339.068894000,117
339.109506000,60
339.117133000,60
339.124856000,117
339.160716000,60
339.172827000,60
339.176950000,117
339.216927000,60
339.225172000,60
339.253406000,117
339.297003000,60
339.305499000,60
339.313005000,117
339.353094000,60
339.361214000,60
339.368833000,117
339.409560000,60
339.416805000,60
339.421676000,117
339.461533000,60
339.469023000,60
339.501379000,117
339.541111000,60
339.548725000,60
339.553360000,117
339.593448000,60
339.600692000,60
339.605689000,117
339.645296000,60
339.648913000,60
339.661032000,117
339.712750000,66
339.716996000,66
340.125124000,60
349.357142000,117
349.421731000,66
352.077860000,60
352.105087000,60
352.197032000,117
352.238270000,60
352.261115000,60
352.268734000,117
352.309210000,60
352.317206000,60
352.323326000,117
352.361184000,60
352.369058000,60
352.457245000,117
352.514086000,60
352.523703000,60
352.528951000,117
352.569807000,60
352.573699000,60
352.585548000,117
352.633136000,60
352.637428000,60
352.677360000,117
352.713088000,60
352.729102000,60
352.737244000,117
352.777423000,60
352.781568000,60
352.789541000,117
352.829144000,60
352.836762000,60
352.841758000,117
352.885109000,60
352.892977000,60
352.933079000,117
352.973056000,60
352.976934000,60
352.981674000,117
353.023404000,60
353.029770000,60
353.044885000,117
353.089735000,60
353.093105000,60
353.098860000,117
353.141202000,60
353.149072000,60
353.761705000,117
353.796949000,60
353.808801000,60
353.813169000,117
353.854144000,60
353.857392000,60
353.866011000,117
353.904738000,60
353.909484000,60
353.917730000,117
354.049030000,60
354.056279000,60
354.085503000,117
354.132725000,60
354.136604000,60
354.141472000,117
354.176463000,60
354.189315000,60
354.192936000,117
354.229039000,60
354.233662000,60
354.237409000,117
354.281008000,60
354.285630000,60
354.326231000,117
354.365083000,60
354.369954000,60
354.373218000,117
354.408933000,60
354.413428000,60
354.417175000,117
354.461148000,60
354.465395000,60
354.469768000,117
354.509622000,60
354.518114000,60
354.545635000,117
354.585074000,60
354.589196000,60
354.593442000,117
354.636791000,60
354.640814000,60
354.645665000,117
354.685388000,60
354.689012000,60
354.693773000,117
354.732985000,60
354.737242000,60
354.773584000,117
354.817058000,60
354.820805000,60
354.825177000,117
354.865278000,60
354.869149000,60
354.873664000,117
354.923119000,60
354.928989000,60
354.933490000,117
354.973462000,60
354.977209000,60
355.012822000,117
355.053039000,60
355.057289000,60
355.060784000,117
355.096637000,60
355.101022000,60
355.104886000,117
355.140860000,60
355.144982000,60
355.150105000,117
355.189272000,60
355.194578000,60
355.232806000,117
355.272905000,60
355.276653000,60
355.281275000,117
355.317503000,60
355.344986000,60
355.349484000,117
355.388960000,60
355.392956000,60
355.396956000,117
355.437928000,60
355.440551000,60
355.474040000,117
355.513262000,60
355.517380000,60
355.523127000,117
355.561604000,60
355.565476000,60
355.568974000,117
355.609451000,60
355.613197000,60
355.616945000,117
355.654173000,60
355.656920000,60
355.693398000,117
355.732755000,60
355.736872000,60
355.741256000,117
355.781721000,60
355.785093000,60
355.789475000,117
355.828816000,60
355.836811000,60
355.841933000,117
355.885031000,60
355.888660000,60
355.925133000,117
355.964857000,60
355.968731000,60
355.973255000,117
356.014079000,60
356.017079000,60
356.021324000,117
356.060926000,60
356.065426000,60
356.069669000,117
356.109147000,60
356.113143000,60
356.692915000,99
357.145015000,99
357.344645000,60
363.485156000,60
363.492652000,60
363.505268000,60
363.513139000,60
366.657726000,205
366.694205000,205
366.861477000,60
369.253526000,166
369.289376000,166
369.460902000,60
369.549844000,178
369.585198000,178
369.765960000,60
373.820240000,178
373.853347000,178
374.069092000,60
374.753050000,195
374.781291000,195
374.809766000,195
374.837998000,195
374.866105000,195
374.893338000,195
375.073855000,60
376.827536000,166
376.859533000,133
376.887251000,141
377.207554000,60
377.774834000,60
377.810693000,66
380.590645000,60
380.595496000,184
380.623852000,201
380.675944000,184
380.707301000,205
380.747401000,184
380.779881000,205
380.815378000,184
380.847096000,205
381.475458000,184
381.507319000,205
381.543181000,184
381.571400000,205
381.607501000,184
381.635234000,205
381.675218000,184
381.703444000,205
381.743545000,184
381.779155000,205
382.083089000,205
383.035883000,86
383.103342000,184
383.135572000,205
383.202781000,60
383.483859000,205
383.603203000,184
383.631395000,205
383.671246000,184
383.699746000,205
383.743453000,184
383.771312000,205
383.814661000,184
383.843393000,205
383.886865000,184
383.914973000,201
384.059385000,184
384.087120000,201
384.135713000,184
384.203172000,218
384.271255000,184
384.299115000,222
384.347586000,184
384.379213000,201
384.591813000,184
384.619169000,205
385.091010000,133
385.122989000,128
385.151971000,128
385.178955000,128
385.207812000,204
385.247038000,130
385.275144000,174
385.302505000,117
385.347226000,60
385.350730000,60
385.355474000,117
385.398820000,117
385.446666000,60
385.450921000,60
385.454664000,117
385.494387000,60
385.499008000,60
385.503272000,117
385.550978000,60
385.558598000,60
385.563219000,117
385.602695000,60
385.608704000,60
385.611190000,117
385.651166000,60
385.655045000,60
385.659036000,117
385.735616000,66
386.286788000,66
386.314388000,60
386.318641000,60
386.322632000,99
386.359486000,204
386.398961000,130
386.427327000,174
386.455445000,99
386.483175000,204
386.523524000,157
386.551260000,128
386.579104000,128
386.606583000,99
386.631070000,204
386.671171000,130
386.699653000,174
386.727388000,117
386.766487000,60
386.771110000,60
386.779355000,117
386.811214000,117
386.847189000,60
386.851060000,60
386.859805000,117
386.895664000,60
386.898908000,60
386.902904000,117
386.939010000,60
386.942755000,60
386.947006000,117
386.983356000,60
386.986478000,60
386.990601000,117
387.026705000,60
387.039072000,60
387.042944000,117
387.082801000,60
387.086669000,60
387.090915000,99
387.115025000,204
387.151254000,130
387.179237000,99
387.203723000,204
387.242823000,130
387.271180000,130
387.299039000,130
387.327020000,130
387.355253000,177
387.399234000,128
387.430958000,130
387.455194000,128
387.479058000,142
387.506662000,174
387.539142000,117
387.618975000,60
387.622966000,60
387.626965000,60
387.630587000,60
387.658445000,60
387.666816000,60
387.670562000,60
387.674935000,60
387.678931000,60
387.694798000,60
387.698419000,60
387.707046000,60
387.710787000,60
387.714909000,60
387.742519000,60
387.746641000,60
387.750639000,60
387.754635000,60
387.758633000,60
387.782619000,60
387.786617000,60
387.793113000,60
387.799109000,60
387.802985000,60
387.810601000,1314
387.844969000,1314
387.891803000,1314
387.932028000,1314
387.975503000,1314
388.016103000,1314
388.059826000,1314
388.103431000,1314
388.147898000,1314
388.191499000,1314
388.235594000,1314
388.275945000,1314
388.319293000,1314
388.363646000,1314
388.407489000,1314
388.451588000,1314
388.492064000,1314
388.535411000,1314
388.579259000,1314
388.623737000,1314
388.667706000,1314
388.707556000,1314
388.767659000,1314
388.799376000,1314
388.843853000,1314
388.887572000,1314
388.931796000,1314
388.975644000,1314
389.015993000,1314
389.059595000,1314
389.103693000,1314
389.147414000,1314
389.192017000,1314
389.231613000,1314
389.275461000,1314
389.319809000,1314
389.363656000,1314
389.407757000,1314
389.451978000,1314
389.491830000,1314
389.535677000,1314
389.579663000,1314
389.623374000,1314
389.667598000,1314
389.707947000,1314
389.751921000,1314
389.795769000,1314
389.839243000,1314
389.874721000,1082
389.908075000,117
390.144183000,60
390.151802000,60
390.155821000,60
390.160297000,60
390.160303000,60
390.168917000,60
390.183533000,60
390.187656000,60
390.191658000,60
390.200035000,60
390.207398000,60
390.211891000,60
390.227380000,60
390.232003000,60
390.236014000,60
390.239873000,60
390.243371000,60
390.247868000,60
390.276478000,60
390.279100000,60
390.283347000,60
390.287844000,60
390.287969000,60
390.291727000,60
390.299728000,1314
390.339688000,1314
390.379413000,1314
390.423392000,1314
390.467985000,1314
390.511458000,1314
390.568174000,1314
390.599654000,1314
390.643507000,1314
390.687476000,1314
390.731705000,1314
390.775672000,1314
390.815776000,1314
390.859872000,1314
390.903596000,1314
390.947444000,1314
390.991541000,1314
391.035515000,1314
391.075741000,1314
391.119713000,1314
391.163437000,1314
391.207535000,1314
391.251634000,1314
391.291609000,1314
391.335331000,1314
391.379555000,1314
391.423795000,1314
391.467626000,1314
391.511850000,1314
391.551471000,1314
391.595549000,1314
391.639397000,1314
391.683623000,1314
391.727361000,1314
391.767825000,1314
391.811417000,1314
391.855891000,1314
391.899489000,1314
391.946462000,1314
391.985312000,1314
392.029161000,1314
392.093121000,1314
392.137219000,1314
392.178818000,1314
392.222921000,1314
392.266891000,1314
392.310490000,1314
392.350964000,1314
392.385831000,1082
392.427043000,117
392.495128000,60
392.498876000,60
392.502497000,60
392.507243000,60
392.507368000,60
392.514489000,60
392.542985000,60
392.546095000,60
392.550479000,60
392.556838000,60
392.558711000,60
392.562589000,60
392.566457000,60
392.594690000,60
392.599827000,60
392.603436000,60
392.606933000,60
392.607307000,60
392.611181000,60
392.615053000,60
392.634948000,60
392.639179000,60
392.642537000,60
392.646936000,60
392.654655000,1314
392.690508000,1314
392.739101000,1314
392.782576000,1314
392.822802000,1314
392.870524000,1314
392.910374000,1314
392.950861000,1314
393.002567000,1314
393.042419000,1314
393.082645000,1314
393.122495000,1314
393.182583000,1314
393.214939000,1314
393.258911000,1314
393.302760000,1314
393.346733000,1314
393.390705000,1314
393.430807000,1314
393.474654000,1314
393.518629000,1314
393.562852000,1314
393.606700000,1314
393.646931000,1314
393.690662000,1314
393.734747000,1314
393.778730000,1314
393.822568000,1314
393.866666000,1314
393.907141000,1314
393.950615000,1314
393.995087000,1314
394.038940000,1314
394.082788000,1314
394.122888000,1314
394.166621000,1314
394.210960000,1314
394.254817000,1314
394.298658000,1314
394.346751000,1314
394.385228000,1314
394.429827000,1314
394.468805000,1314
394.512915000,1314
394.558746000,1314
394.598724000,1314
394.642322000,1314
394.687184000,1314
394.721898000,1082
394.755004000,117
394.819089000,60
394.822837000,60
394.826709000,60
394.830458000,60
394.839078000,60
394.842450000,60
394.846447000,60
394.851444000,60
394.854576000,60
394.882551000,60
394.886550000,60
394.891671000,60
394.894793000,60
394.898914000,60
394.902419000,60
394.906912000,60
394.910907000,60
394.934269000,60
394.938515000,60
394.942264000,60
394.946262000,60
394.950509000,60
394.954628000,60
394.958503000,60
394.967264000,1314
395.002728000,1314
395.050449000,1314
395.090427000,1314
395.130899000,1314
395.182994000,1314
395.222470000,1314
395.262570000,1314
395.310290000,1314
395.366882000,1314
395.398737000,1314
395.443010000,1314
395.487058000,1314
395.566643000,1314
395.598499000,1314
395.642597000,1314
395.687577000,1314
395.730918000,1314
395.774893000,1314
395.814619000,1314
395.858467000,1314
395.902565000,1314
395.946655000,1314
395.990534000,1314
396.030485000,1314
396.074334000,1314
396.118782000,1314
396.162281000,1314
396.206517000,1314
396.250600000,1314
396.290333000,1314
396.334806000,1314
396.378898000,1314
396.422913000,1314
396.467346000,1314
396.506318000,1314
396.550549000,1314
396.594633000,1314
396.638608000,1314
396.682835000,1314
396.726310000,1314
396.766661000,1314
396.810635000,1314
396.854598000,1314
396.898831000,1314
396.946293000,1314
396.985036000,1314
397.028505000,1314
397.064488000,1082
397.117990000,117
397.174903000,60
397.178775000,60
397.182655000,60
397.186897000,60
397.190901000,60
397.194891000,60
397.194897000,60
397.200137000,117
397.283219000,60
397.290964000,60
397.298336000,60
397.302707000,60
397.306983000,60
397.314826000,60
397.319197000,60
397.319202000,60
397.328324000,60
397.330940000,60
397.338311000,60
